ID,Unit,Passed,Equality Limit,Upper Limit,Lower Limit,Value
P24VA_1,A,, ,24.5,23.5,
STER_PWMB_1,A,True, ,3.6,3.0,3.3156542
ESTOP1_OUT_1,A,True, ,0.1,0.0,0.000462976
MASTER_POWER_OUT_1,A,True, ,3.6,3.0,3.3156943
IFM_LEFT_P24VD_1,A,, ,24.5,23.5,
STER_ENA_1,A,True, ,3.6,3.0,3.3156542
LEFT_IFM_1,A,True,1, , ,1
STER_MTR_DIS_1,A,True, ,3.6,3.0,3.3156943
ABSOLUTE_ENC_SPI_CLK_MINUS_1,A,True, ,5.1,4.8,4.993051
STEERING_P5VH_1,A,, ,5.5,4.5,
FRONT_IFM_1,A,True,1, , ,1
SWITCH_1,A,True,1, , ,1
C_ANL_1,A,True, ,2.5,2.4,2.4521945
RLAY24_1_MINUS_1,A,True, ,0.1,0.0,0.007648299
ENCODER1_ACH_PLUS_1,A,True,1, , ,1
_4_20MA_IN_1_1,A,True, ,0.7,0.0,0.5
ENCODER2_BCH_MINUS_1,A,True,0, , ,0
_4_20MA_IN_2_1,A,True, ,0.7,0.0,0.0
ENCODER1_ACH_MINUS_1,A,True,0, , ,0
RLAY12_2_MINUS_1,A,True, ,0.1,0.0,0.006996723
IFM_RIGHT_P24VB_1,A,, ,24.5,23.5,
DUT_VOLTAGE_1,A,, ,20.1,19.9,
IMU_1,A,True,1, , ,True
RLAY12_2_PLUS_1,A,True, ,13.2,10.8,11.953827
ABSOLUTE_ENCODER_P5VI_1,A,, ,5.5,4.5,
STER_FLT_1,A,True,1, , ,1
BIOS_1,A,True,1, , ,1
STER_CUR_1,A,True,0.0, , ,0.0
P5VD_1,A,, ,5.5,4.5,
RIGHT_CAM_P5VB_1,A,, ,5.5,4.5,
RIGHT_IFM_1,A,True,1, , ,1
RLAY12_1_MINUS_1,A,True, ,0.1,0.0,0.006371119
ENCODER1_BCH_PLUS_1,A,True,1, , ,1
FRONT_CAM_P5VA_1,A,, ,5.5,4.5,
RIGHT_CAM_P5VB_2,A,, ,5.5,4.5,
P12VC_2,A,, ,13.2,10.8,
FAN_P12VA_2,A,, ,13.2,10.8,
EXT_LTE_MODEM__USB_5V_1A_2,A,, ,5.5,4.5,
P24VA_2,A,, ,24.5,23.5,
KEY_SENSE_2,A,True,1, , ,1
RLAY24_1_PLUS_2,A,True, ,24.5,23.5,24.286787
_4_20MA_IN_2_2,A,True, ,3.2,2.4,2.6
SL_LIDAR_2,A,,1, , ,
IFM_FRONT_P24VC_2,A,, ,24.5,23.5,
P5VF_2,A,, ,5.5,4.5,
STRT_PAUSE_P3V3B_2,A,, ,3.5,3.1,
RLAY12_1_PLUS_2,A,True, ,13.2,10.8,11.957138
H_LIDAR_P12VD_2,A,, ,13.2,10.8,
RLAY24_2_PLUS_2,A,True, ,24.5,23.5,24.287724
P5VK_2,A,, ,5.5,4.5,
SERVICE_2,A,True,1, , ,1
LEFT_CAM_P5VC_2,A,, ,5.5,4.5,
RLAY24_2_MINUS_2,A,True, ,24.5,23.5,24.278218
DUT_CURRENT_2,A,, ,2.1,0.6,
P5VG_2,A,, ,5.5,4.5,
C_ANL_2,A,True, ,2.5,2.4,2.4522346
TRACTION_ENCODER_P5VJ_2,A,, ,5.5,4.5,
SLANTED_LIDAR_P12VB_2,A,, ,13.2,10.8,
P5VE_2,A,, ,5.5,4.5,
STEERING_3V_P3V3A_2,A,, ,3.5,3.1,
USB_5V_1B_2,A,, ,5.5,4.5,
ESTOP1_OUT_2,A,True, ,0.1,0.0,0.0004398
C_ANH_2,A,True, ,2.5,2.4,2.4522346
IFM_LEFT_P24VD_2,A,, ,24.5,23.5,
LEFT_IFM_2,A,True,1, , ,1
PL_LIDAR_2,A,,1, , ,
STEERING_P5VH_2,A,, ,5.5,4.5,
FRONT_IFM_2,A,True,1, , ,1
SWITCH_2,A,True,1, , ,1
RLAY24_1_MINUS_2,A,True, ,24.5,23.5,24.277548
_4_20MA_IN_1_2,A,True, ,3.2,2.4,2.6
RLAY12_2_MINUS_2,A,True, ,13.2,10.8,11.953067
IFM_RIGHT_P24VB_2,A,, ,24.5,23.5,
DUT_VOLTAGE_2,A,, ,36.1,35.9,
RLAY12_2_PLUS_2,A,True, ,13.2,10.8,11.95324
ABSOLUTE_ENCODER_P5VI_2,A,, ,5.5,4.5,
STER_CUR_2,A,True, ,3.5,3.1,3.2
FRONT_CAM_P5VA_2,A,, ,5.5,4.5,
RLAY12_1_MINUS_2,A,True, ,13.2,10.8,11.949409
RIGHT_IFM_2,A,True,1, , ,1
P5VD_2,A,, ,5.5,4.5,
P12VC_3,A,, ,13.2,10.8,
FAN_P12VA_3,A,, ,13.2,10.8,
EXT_LTE_MODEM__USB_5V_1A_3,A,, ,5.5,4.5,
P24VA_3,A,, ,24.5,23.5,
IFM_FRONT_P24VC_3,A,, ,24.5,23.5,
STRT_PAUSE_P3V3B_3,A,, ,3.5,3.1,
H_LIDAR_P12VD_3,A,, ,13.2,10.8,
LEFT_CAM_P5VC_3,A,, ,5.5,4.5,
DUT_CURRENT_3,A,, ,1.6,0.6,
P5VG_3,A,, ,5.5,4.5,
TRACTION_ENCODER_P5VJ_3,A,, ,5.5,4.5,
SLANTED_LIDAR_P12VB_3,A,, ,13.2,10.8,
P5VE_3,A,, ,5.5,4.5,
STEERING_3V_P3V3A_3,A,, ,3.5,3.1,
USB_5V_1B_3,A,, ,5.5,4.5,
ESTOP1_OUT_3,A,True, ,24.5,20.5,22.322267
IFM_LEFT_P24VD_3,A,, ,24.5,23.5,
P5VF_3,A,, ,5.5,4.5,
STEERING_P5VH_3,A,, ,5.5,4.5,
P5VD_3,A,, ,5.5,4.5,
P5VK_3,A,, ,5.5,4.5,
IFM_RIGHT_P24VB_3,A,, ,24.5,23.5,
DUT_VOLTAGE_3,A,, ,24.1,23.9,
ABSOLUTE_ENCODER_P5VI_3,A,, ,5.5,4.5,
FRONT_CAM_P5VA_3,A,, ,5.5,4.5,
RIGHT_CAM_P5VB_3,A,, ,5.5,4.5,
ESTOP1_OUT_4,A,True, ,0.1,0.0,0.1
